restaurant,period,forecast_origin,target_date,q025,q05,q20,q25,q35,median,q65,q75,q80,q95,q975,predictive_sd,lead_days,actual_sales,actual_available,run_id
springdale,historical_model_estimate,2025-02-28,2024-12-21,10439.096031139474,10580.074800355274,11042.945538158487,11137.664337395698,11296.395275947803,11512.431965864287,11691.575696501119,11844.840715420843,11961.178601100686,12394.915463189525,12560.95840531367,538.2673734212032,-69,11357.752981458972,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-22,46606.537888880965,47095.17495563703,47829.114519975315,48076.82767846611,48397.93762178126,48804.28793774892,49287.15101839813,49586.88250788408,49750.25833630491,50723.407361676494,51029.51935643862,1119.4905990838088,-68,48779.31403025352,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-22,8439.652115385534,8656.882498754889,9212.760289295,9311.202256911318,9485.04920380158,9726.629936550982,9960.335155832972,10137.36831020589,10231.547437232566,10728.07938794421,10907.324424119886,632.252682562853,-68,10681.0378879549,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-22,12762.210428057228,12900.672304572383,13316.258341747322,13380.352194088604,13533.12197105277,13731.123749763829,13909.765768279369,14052.95145851596,14135.096879550549,14652.48495239445,14770.614864701467,516.3193808933985,-68,13405.754071059162,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-22,13544.819725116884,13748.712929756355,14302.895237043618,14385.243553026032,14540.460568042527,14771.068964767634,14988.609418765378,15170.371364607825,15268.295766617975,15724.546033329405,15965.763237989615,593.1671412131155,-68,14760.279258474982,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-22,9553.711220947662,9705.984528506024,10115.155294992728,10209.431257388935,10410.881171742532,10626.300398279714,10815.252586611548,10959.589873058321,11060.123137242468,11493.919011885975,11630.977332413106,548.6095901242011,-68,9932.242812764478,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-23,45713.669720083846,46105.70922652762,46783.924894895434,46965.76128002018,47352.8292995727,47853.255891749475,48318.87498691101,48718.03330615265,48880.09438179408,49693.02218533107,49943.9516173876,1139.566151439108,-67,46975.21041425534,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-23,7769.002216541703,7924.757318417338,8431.26134098087,8538.277844361515,8714.58717247631,8940.952116209188,9179.935316623223,9350.177568354973,9455.792617734744,10000.743358848253,10226.736209252746,624.1373555069479,-67,8112.069193476551,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-23,13582.719517252408,13747.117806040495,14159.002096061027,14236.305622545735,14384.0109636449,14583.6711171968,14786.238070813994,14921.418981095048,15016.816534144664,15367.4093393742,15564.197293512141,498.0944457019045,-67,14258.704563286,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-23,12847.57988168849,13037.94926000318,13503.967334465884,13630.885622223806,13787.889229376438,14034.27388126196,14218.004072967457,14374.312733342958,14485.750911092076,15018.977481841845,15154.811749353064,592.6223725550423,-67,13748.987705602856,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-23,9273.834067993113,9407.959167392677,9855.600898464098,9945.585425093639,10104.921818559573,10304.726748334666,10532.053158432638,10682.511311836086,10768.705996885541,11165.545724129046,11485.70679661373,545.528786561223,-67,10855.448951889932,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-24,45920.84189962581,46215.44213809752,47092.80148115093,47316.542135449345,47695.073105449,48113.23923117589,48560.95923157076,48860.930764024575,49030.05797746404,50022.55416223247,50336.66278958005,1159.5899740854727,-66,47807.30637157028,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-24,7756.053488573651,7938.420841192554,8462.710560761761,8568.401314427818,8776.140039164224,9046.484294902502,9284.174291117373,9469.812888891685,9584.735982346545,10110.816360727109,10249.09303366101,660.9298938535259,-66,7739.10272138567,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-24,14086.42937412305,14200.263877022746,14578.434971308809,14676.807466252714,14828.89574494757,14993.86982118385,15199.628158729667,15321.51876279949,15414.953247188738,15817.626686936059,15949.01639565564,499.0603727513445,-66,14627.898015184604,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-24,12004.730786094819,12252.146389615105,12674.945207089719,12768.952068077886,12946.671384276064,13140.021079397484,13404.297798520249,13548.718115060405,13638.378756748922,14055.556607904698,14184.405886433142,562.681373888728,-66,14377.35229301537,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-24,9757.392612094616,9958.662950548853,10432.4033538996,10548.997496356613,10698.489491494187,10897.323854624163,11145.309803531984,11296.614909274263,11391.73339245328,11828.258134439182,11958.401226629456,564.8629590438785,-66,11062.953341984636,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-25,47731.52156909779,48158.03295971554,48997.26778897368,49210.38166936046,49546.101093896556,49959.40222295445,50334.972450103174,50625.66134709296,50826.59233524806,51738.54014342283,51985.7536230621,1087.6519250074919,-65,51484.01109570977,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-25,8403.493540627353,8599.95567728038,9085.686097008085,9186.064697746348,9376.49063787432,9589.760215996874,9837.48185580017,10020.839143438308,10109.505526791996,10568.749145015663,10709.133233860764,591.5198498439921,-65,10835.034839053766,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-25,13884.375856984796,14082.685616082723,14465.567774445011,14561.508569735946,14716.303506182148,14917.529726074996,15125.625747204613,15274.324315763912,15334.61355105271,15747.347274886426,15897.500961894764,513.3573468946571,-65,14680.829414012374,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-25,12128.268556730074,12374.70426890611,12780.64238535871,12868.014809991859,13035.169763403042,13235.978153367252,13463.420798046693,13647.936997851699,13747.837996917671,14130.473718759835,14303.586113840756,552.0985095675559,-65,13494.423078208634,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-25,11075.375042714519,11261.743597521903,11724.174729579501,11800.566813208608,11965.937658276385,12196.38733129227,12403.501064652759,12589.721037119587,12706.774410821128,13089.472467694748,13220.920056555993,557.9622262403133,-65,12473.723764435,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-26,48618.778119518,48942.20905716177,49819.405526586,50053.79336533726,50385.266265892606,50844.841124972154,51226.33058660891,51574.08513990862,51779.69215909863,52756.18331852425,53205.40950822608,1141.2294794021489,-64,51395.25278402728,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-26,9374.500022679915,9558.508479412298,10066.485869193733,10168.588414799367,10342.825734742182,10552.476052214488,10782.892471679233,10985.16669355294,11092.06327281828,11572.095612237632,11834.848643278945,616.9159262486623,-64,11226.735009997868,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-26,12816.093456517478,13022.963099492961,13490.206864178033,13572.947364369415,13716.807372374124,13895.808208322333,14069.200936112788,14227.995118913177,14309.493611635855,14756.76804636809,14908.175189751195,509.84087209216483,-64,14311.09314339025,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-26,12655.871544677677,12793.688969557974,13273.005016898625,13352.719408293515,13484.462256797722,13671.268618235645,13922.070931328684,14096.201187148576,14172.386561253166,14596.129498175995,14814.472782922634,552.0215996637161,-64,14206.689475888654,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-26,11523.767737816666,11758.469765279271,12184.141548494172,12266.048735459157,12417.121310993478,12630.937926535025,12842.74285673063,13019.25019982208,13107.813945798567,13526.062096477526,13808.430714580933,562.1855393162548,-64,11650.73515475051,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-27,48240.16760862301,48633.63927928528,49671.832785110644,49833.06960113479,50178.42390621717,50653.855218321834,51056.1652834735,51410.66087506547,51625.46173792959,52569.33841679935,53023.907656314506,1178.3036899740716,-63,50898.84305836298,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-27,9663.29244053871,9847.338570332027,10368.281513185972,10442.790724491115,10630.605246613266,10895.135285267417,11120.12111809266,11307.23628430747,11391.14467438048,11922.882077588538,12205.322799329448,640.1779708960848,-63,11074.867729267218,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-27,12162.810487765615,12358.962075460382,12791.734274155551,12902.259815507128,13035.172399789486,13213.739506030117,13405.894614087623,13549.319140494033,13656.225949237414,14032.788615666976,14147.177449212673,508.90335662426054,-63,13144.16204300508,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-27,12846.962831218161,13081.71529077139,13599.670569065855,13692.660804024956,13864.808688686873,14127.181761106493,14339.384658678797,14544.589267650304,14683.847794716734,15138.310739096058,15304.527815767224,639.3206773412093,-63,13797.676804104727,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-27,11345.311964530752,11526.353134741137,11942.782826678344,12031.252623656283,12179.031157935844,12405.04591683311,12607.472187399024,12750.421765870135,12868.227855245177,13322.357195025917,13502.122608502468,549.5018439876557,-63,12882.136481985955,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-28,47692.18931789505,47922.21110676174,48926.80887446463,49147.14242373345,49478.55669061915,49912.57339678951,50360.73077840142,50694.00428798786,50887.112866213545,51818.71826689231,52176.69552463441,1162.9099174407954,-62,51136.694828856715,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-28,9382.636351797973,9721.860639060063,10173.69383634959,10282.541243135212,10473.56370111027,10731.020352506355,10965.627002612151,11108.063342388752,11207.578280545087,11687.961449483717,11872.769342247959,616.3784980612329,-62,11534.42070938507,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-28,12223.080369158431,12361.468603547288,12811.137009962,12886.529492894711,13042.689169496301,13223.439202373345,13403.653488963875,13537.86055775958,13650.840502348103,14051.240541888388,14224.18432383964,505.7621743191251,-62,13195.19697389038,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-28,13360.754975091691,13499.41458479246,13944.601722235848,14059.28393432906,14246.408722435515,14494.02616966423,14731.871132334256,14911.039881183442,15017.457318256691,15622.206632008016,15838.147310099072,634.7628278478562,-62,15051.25267256693,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-28,10396.700771769178,10593.120042140514,11026.887775622768,11125.077969158712,11288.936639948632,11512.515892833391,11724.08391694243,11868.714115309103,11951.200427094063,12332.83572449175,12570.920701875344,558.8623169234646,-62,11355.824473014332,True,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-29,46001.42255265135,46225.123294002464,47068.45144618343,47268.7451643783,47652.195786372344,48142.95498238277,48618.175217434495,48886.616747257816,49077.808789517716,50006.29506778824,50378.28221494276,1167.2216558389155,-61,,False,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-29,8718.356131667004,8903.852078603206,9414.359948316423,9502.71062002848,9687.893776208355,9941.194500882382,10191.305447891351,10398.327655989257,10505.716381111459,11019.33420215379,11248.459779518531,646.0946444501631,-61,10623.286754066685,True,2025-02-28_downtown
fscoffee,historical_model_estimate,2025-02-28,2024-12-29,12552.172623231805,12710.609966409322,13169.375913843629,13232.763720280716,13375.789884999624,13562.409623360247,13782.944070260568,13925.795218826537,14015.050094794373,14465.331390349033,14637.978650805446,525.7054450619429,-61,13954.42925853967,True,2025-02-28_fscoffee
hurricane,historical_model_estimate,2025-02-28,2024-12-29,13121.632009914107,13331.2369415749,13808.077934292674,13923.639522313933,14063.657633520712,14280.426940538358,14473.53277025129,14651.435420925443,14769.886363958072,15243.558480493266,15386.263657197964,568.5517288514502,-61,14559.98537723228,True,2025-02-28_hurricane
springdale,historical_model_estimate,2025-02-28,2024-12-29,9255.15764236968,9427.817590875773,9834.545288680869,9951.198563715192,10106.639669432281,10292.451055034671,10469.855499827143,10654.063063374628,10718.476492881682,11193.15436693974,11390.009874788606,534.7598487333836,-61,,False,2025-02-28_springdale
all,historical_model_estimate,2025-02-28,2024-12-30,45290.8441520775,45595.598905104205,46576.940847476275,46804.912634236454,47110.90929429388,47614.15744078241,48091.94148567219,48345.82262447688,48498.735262217786,49332.01354860703,49581.60126051043,1134.193202382265,-60,47679.79984854929,True,aggregate_independent_posterior_pairing
downtown,historical_model_estimate,2025-02-28,2024-12-30,7807.231297093214,8022.608060198571,8603.302882827522,8692.36788515142,8869.022022685655,9101.909990851229,9351.557565837451,9535.008304350444,9635.913117301785,10089.300743835553,10300.37386809697,626.3047861610838,-60,8553.62317636269,True,2025-02-28_downtown
